,Unnamed: 0,id,sentiment,date
209,10,1599417701893492736,20.0,Dec 3
210,11,1599417641269342208,81.0,Dec 3
211,12,1599417591646150656,81.0,Dec 3
212,13,1599417541650440192,0.0,Dec 3
213,14,1599417375333367808,91.0,Dec 3
214,15,1599416967135371264,0.0,Dec 3
215,16,1599416693431799808,79.0,Dec 3
216,17,1599416655922155520,0.0,Dec 3
217,18,1599416529212563456,-57.0,Dec 3
218,19,1599416405769670656,73.0,Dec 3
219,20,1599416355693809664,0.0,Dec 3
220,21,1599416245903798272,-72.0,Dec 3
221,22,1599416190517985280,-40.0,Dec 3
222,23,1599415769296621568,0.0,Dec 3
223,24,1599415741467578368,0.0,Dec 3
224,25,1599414923972726784,46.0,Dec 3
225,26,1599414293035745280,-32.0,Dec 3
226,27,1599414217362526208,49.0,Dec 3
227,28,1599413954706448384,58.0,Dec 3
228,29,1599413882166337536,0.0,Dec 3
229,30,1599413857784844288,-51.0,Dec 3
230,31,1599413626904858624,34.0,Dec 3
231,32,1599413461510807552,0.0,Dec 3
232,33,1599413228903305216,0.0,Dec 3
233,34,1599412900140982272,86.0,Dec 3
234,35,1599412877667880960,69.0,Dec 3
235,36,1599412812904005632,70.0,Dec 3
236,37,1599412780620136448,36.0,Dec 3
237,38,1599412652442546176,57.0,Dec 3
238,39,1599412592090714112,98.0,Dec 3
239,40,1599412376603803648,74.0,Dec 3
240,41,1599412372770168832,67.0,Dec 3
241,42,1599412370660814848,0.0,Dec 3
242,43,1599412306080776192,-30.0,Dec 3
243,44,1599412273260662784,-25.0,Dec 3
244,45,1599412135573868544,0.0,Dec 3
245,46,1599412124769751040,0.0,Dec 3
246,47,1599412113142796288,64.0,Dec 3
247,48,1599411940321026048,-6.0,Dec 3
248,49,1599411923501879296,58.0,Dec 3
249,50,1599411715686354944,-15.0,Dec 3
250,51,1599411609067085824,-73.0,Dec 3
251,52,1599411238681083904,48.0,Dec 3
252,53,1599411237246611456,-30.0,Dec 3
253,54,1599410958434447360,44.0,Dec 3
254,55,1599410925823475712,-44.0,Dec 3
255,56,1599410873579098112,46.0,Dec 3
256,57,1599410750715351040,30.0,Dec 3
257,58,1599410644826017792,65.0,Dec 3
258,59,1599410481605017600,0.0,Dec 3
259,60,1599410395738910720,44.0,Dec 3
260,61,1599410184039763968,51.0,Dec 3
261,62,1599410022475132928,86.0,Dec 3
262,63,1599410004544528384,0.0,Dec 3
263,64,1599409383988817920,-40.0,Dec 3
264,65,1599409348018638848,46.0,Dec 3
265,66,1599409144729329664,52.0,Dec 3
266,67,1599408998750760960,52.0,Dec 3
267,68,1599407785917419520,0.0,Dec 3
268,69,1599406806513897472,0.0,Dec 3
269,70,1599406640478183424,65.0,Dec 3
270,71,1599406539571593216,44.0,Dec 3
271,72,1599406210679451648,70.0,Dec 3
272,73,1599405829643735040,0.0,Dec 3
273,74,1599405617609068544,0.0,Dec 3
274,75,1599405281900986368,0.0,Dec 3
275,76,1599405166586798080,51.0,Dec 3
276,77,1599405025364934656,77.0,Dec 3
277,78,1599404961540243456,0.0,Dec 3
278,79,1599404901838114816,47.0,Dec 3
279,80,1599404829503197184,3.0,Dec 3
280,81,1599404753339174912,0.0,Dec 3
281,82,1599404656504885248,0.0,Dec 3
282,83,1599404231521619968,-70.0,Dec 3
283,84,1599404005586657280,56.0,Dec 3
284,85,1599403647586037760,42.0,Dec 3
285,86,1599403180843900928,0.0,Dec 3
286,87,1599403172438548480,0.0,Dec 3
287,88,1599402840707174400,0.0,Dec 3
288,89,1599402834516217856,0.0,Dec 3
289,90,1599402609458061312,0.0,Dec 3
290,91,1599402546728427520,64.0,Dec 3
291,92,1599402426536062976,88.0,Dec 3
292,93,1599402049468522496,10.0,Dec 3
293,94,1599402019990560768,66.0,Dec 3
294,95,1599401990697627648,87.0,Dec 3
295,96,1599401607791529984,62.0,Dec 3
296,97,1599401265108508672,83.0,Dec 3
297,98,1599400821518917632,0.0,Dec 3
298,99,1599400651142098944,28.0,Dec 3
299,0,1599400455364222976,0.0,Dec 3
300,1,1599399935488667648,34.0,Dec 3
301,2,1599399832153886720,49.0,Dec 3
302,3,1599399493883265024,0.0,Dec 3
303,4,1599399160444116992,71.0,Dec 3
304,5,1599398809888432128,54.0,Dec 3
305,6,1599398731132325888,91.0,Dec 3
306,7,1599398636152291328,78.0,Dec 3
307,8,1599398562386702336,90.0,Dec 3
308,9,1599397980510965760,0.0,Dec 3
309,10,1599397818283630592,0.0,Dec 3
310,11,1599396891518996480,-47.0,Dec 3
311,12,1599396424881385472,67.0,Dec 3
312,13,1599396409970634752,84.0,Dec 3
313,14,1599396396032851968,66.0,Dec 3
314,15,1599396142051381248,61.0,Dec 3
315,16,1599395723132702720,0.0,Dec 3
316,17,1599395451048169472,78.0,Dec 3
317,18,1599395192951681024,26.0,Dec 3
318,19,1599394699579559936,78.0,Dec 3
319,20,1599394521821122560,3.0,Dec 3
320,21,1599394009746919424,23.0,Dec 3
321,22,1599393893744771072,47.0,Dec 3
322,23,1599393527284191232,-36.0,Dec 3
323,24,1599393374280130560,93.0,Dec 3
324,25,1599393321398730752,-53.0,Dec 3
325,26,1599393191794704384,83.0,Dec 3
326,27,1599393187990102016,0.0,Dec 3
327,28,1599393138204086272,15.0,Dec 3
328,29,1599393129081315328,0.0,Dec 3
329,30,1599392981681057792,56.0,Dec 3
330,31,1599392926228164608,0.0,Dec 3
331,32,1599391648005644288,20.0,Dec 3
332,33,1599391626870534144,86.0,Dec 3
333,34,1599391572218753024,93.0,Dec 3
334,35,1599391517885763584,74.0,Dec 3
335,36,1599391471999676416,94.0,Dec 3
336,37,1599391335622275072,42.0,Dec 3
337,38,1599391287664586752,83.0,Dec 3
338,39,1599390933010632704,-54.0,Dec 3
339,40,1599390741993705472,0.0,Dec 3
340,41,1599390234315137024,82.0,Dec 3
341,42,1599389664304996352,83.0,Dec 3
342,43,1599389439532634112,0.0,Dec 3
343,44,1599389142776877056,0.0,Dec 3
344,45,1599389111034384384,8.0,Dec 3
345,46,1599389103174582272,76.0,Dec 3
346,47,1599388315945701376,96.0,Dec 3
347,48,1599388041894035456,0.0,Dec 3
348,49,1599387965104742400,86.0,Dec 3
349,50,1599387845633798144,43.0,Dec 3
350,51,1599387390660866048,0.0,Dec 3
351,52,1599386684696973312,0.0,Dec 3
352,53,1599385896540741632,36.0,Dec 3
353,54,1599385854085980160,82.0,Dec 3
354,55,1599385530285768704,0.0,Dec 3
355,56,1599385337079353344,87.0,Dec 3
356,57,1599384941804269568,76.0,Dec 3
357,58,1599384636119191552,-48.0,Dec 3
358,59,1599384451024564224,50.0,Dec 3
359,60,1599384032126857216,93.0,Dec 3
360,61,1599383886164725760,0.0,Dec 3
361,62,1599383726449782784,93.0,Dec 3
362,63,1599383724835364864,8.0,Dec 3
363,64,1599383724369403904,67.0,Dec 3
364,65,1599383716534493184,73.0,Dec 3
365,66,1599383713145827328,62.0,Dec 3
366,67,1599383698415452160,90.0,Dec 3
367,68,1599383549194686464,91.0,Dec 3
368,69,1599383448841375744,5.0,Dec 3
369,70,1599383401089286144,66.0,Dec 3
370,71,1599383337121955840,88.0,Dec 3
371,72,1599382755640750080,-8.0,Dec 3
372,73,1599382752507240448,30.0,Dec 3
373,74,1599382432179896320,61.0,Dec 3
374,75,1599382369286295552,26.0,Dec 3
375,76,1599382248070840320,-40.0,Dec 3
376,77,1599381742304972800,76.0,Dec 3
377,78,1599381663745654784,0.0,Dec 3
378,79,1599381606333980672,89.0,Dec 3
379,80,1599381125641621504,61.0,Dec 3
380,81,1599380703476846592,66.0,Dec 3
381,82,1599379944614039552,84.0,Dec 3
382,83,1599379333034151936,96.0,Dec 3
383,84,1599379326922723328,80.0,Dec 3
384,85,1599378744401076224,47.0,Dec 3
385,86,1599378510229180416,-72.0,Dec 3
386,87,1599378374329126912,0.0,Dec 3
387,88,1599378255185707008,0.0,Dec 3
388,89,1599378216275173376,-49.0,Dec 3
389,90,1599378188810866688,69.0,Dec 3
390,91,1599378152203390976,58.0,Dec 3
391,92,1599378123870466048,38.0,Dec 3
392,93,1599378007394762752,75.0,Dec 3
393,94,1599377861986881536,0.0,Dec 3
394,95,1599377623326818304,5.0,Dec 3
395,96,1599377397677424640,72.0,Dec 3
396,97,1599377012992663552,-91.0,Dec 3
397,98,1599376863910322176,0.0,Dec 3
398,99,1599375755737436160,54.0,Dec 3
399,0,1599375611910160384,0.0,Dec 3
400,1,1599375530767265792,84.0,Dec 3
401,2,1599375382331129856,90.0,Dec 3
402,3,1599375232074190848,0.0,Dec 3
403,4,1599374848073293824,-8.0,Dec 3
404,5,1599374438281392128,72.0,Dec 3
405,6,1599374286732787712,67.0,Dec 3
406,7,1599373973262942208,53.0,Dec 3
407,8,1599373563944792064,-18.0,Dec 3
408,9,1599373200844263424,0.0,Dec 3
409,10,1599373149942206464,0.0,Dec 3
410,11,1599372724639387648,0.0,Dec 3
411,12,1599372353363771392,0.0,Dec 3
412,13,1599372259419774976,0.0,Dec 3
413,14,1599372235240009728,70.0,Dec 3
414,15,1599372081484902400,75.0,Dec 3
415,16,1599371760469934080,95.0,Dec 3
416,17,1599371496207441920,25.0,Dec 3
417,18,1599371440817860608,0.0,Dec 3
418,19,1599371428180070400,85.0,Dec 3
419,20,1599371255853256704,0.0,Dec 3
420,21,1599371232884842496,0.0,Dec 3
421,22,1599370986725384192,-34.0,Dec 3
422,23,1599370954685452288,66.0,Dec 3
423,24,1599370695850745856,20.0,Dec 3
424,25,1599370617316179968,23.0,Dec 3
425,26,1599370439637114880,0.0,Dec 3
426,27,1599370375556923392,65.0,Dec 3
427,28,1599370210133569536,-40.0,Dec 3
428,29,1599370150821535744,27.0,Dec 3
429,30,1599370081523245056,62.0,Dec 3
430,31,1599369818691424256,77.0,Dec 3
431,32,1599369622972928000,61.0,Dec 3
432,33,1599369269225353216,64.0,Dec 3
433,34,1599369126975524864,-60.0,Dec 3
434,35,1599369119731941376,51.0,Dec 3
435,36,1599368706697572352,-31.0,Dec 3
436,37,1599367948262522880,86.0,Dec 3
437,38,1599367853932965888,59.0,Dec 3
438,39,1599367665901920256,96.0,Dec 3
439,40,1599367596364603392,0.0,Dec 3
440,41,1599367497706524672,64.0,Dec 3
441,42,1599367150527221760,27.0,Dec 3
442,43,1599367096659419136,0.0,Dec 3
443,44,1599366883677175808,0.0,Dec 3
444,45,1599366878971195392,19.0,Dec 3
445,46,1599366844183216128,-53.0,Dec 3
446,47,1599366832930304000,44.0,Dec 3
447,48,1599366583490576384,0.0,Dec 3
448,49,1599365856269860864,58.0,Dec 3
449,50,1599365741396254720,56.0,Dec 3
450,51,1599365406221029376,76.0,Dec 3
451,52,1599365372779827200,0.0,Dec 3
452,53,1599364991228186624,-68.0,Dec 3
453,54,1599364968410923008,92.0,Dec 3
454,55,1599364692102639616,55.0,Dec 3
455,56,1599364617913782272,-48.0,Dec 3
456,57,1599364535714217984,53.0,Dec 3
457,58,1599364289961525248,-34.0,Dec 3
458,59,1599364276514267136,78.0,Dec 3
459,60,1599364272576147456,71.0,Dec 3
460,61,1599363997953728512,0.0,Dec 3
461,62,1599363958846083072,-57.0,Dec 3
462,63,1599363242739892224,47.0,Dec 3
463,64,1599363124657885184,66.0,Dec 3
464,65,1599362924191318016,-31.0,Dec 3
465,66,1599362525346177024,0.0,Dec 3
466,67,1599362444480348160,90.0,Dec 3
467,68,1599362369779441664,46.0,Dec 3
468,69,1599362181422022656,82.0,Dec 3
469,70,1599362152556396544,56.0,Dec 3
470,71,1599362149729853440,64.0,Dec 3
471,72,1599362032435806208,67.0,Dec 3
472,73,1599361926546747392,76.0,Dec 3
473,74,1599361916240961536,89.0,Dec 3
474,75,1599361874360836096,0.0,Dec 3
475,76,1599361867461275648,52.0,Dec 3
476,77,1599361661650948096,61.0,Dec 3
477,78,1599361491550883840,40.0,Dec 3
478,79,1599361176885788672,0.0,Dec 3
479,80,1599361075904122880,23.0,Dec 3
480,81,1599360892369481728,59.0,Dec 3
481,82,1599360561481146368,0.0,Dec 3
482,83,1599360507114160128,0.0,Dec 3
483,84,1599360333876932608,34.0,Dec 3
484,85,1599360085440204800,46.0,Dec 3
485,86,1599360058852532224,0.0,Dec 3
486,87,1599359905743310848,85.0,Dec 3
487,88,1599359412744769536,36.0,Dec 3
488,89,1599359304397570048,81.0,Dec 3
489,90,1599359112025804800,27.0,Dec 3
490,91,1599359106573533184,0.0,Dec 3
491,92,1599358887265677312,0.0,Dec 3
492,93,1599358840113451008,0.0,Dec 3
493,94,1599358817698869248,71.0,Dec 3
494,95,1599358612375117824,0.0,Dec 3
495,96,1599358570226536448,80.0,Dec 3
496,97,1599358568561795072,-13.0,Dec 3
497,98,1599358378324918272,0.0,Dec 3
498,99,1599358078348320768,27.0,Dec 3
499,0,1599357988719894528,8.0,Dec 3
500,1,1599357905920176128,32.0,Dec 3
501,2,1599357756200595456,0.0,Dec 3
502,3,1599357715561992192,56.0,Dec 3
503,4,1599357202607001600,0.0,Dec 3
504,5,1599357083933343744,40.0,Dec 3
505,6,1599357019630489600,0.0,Dec 3
506,7,1599356699529265152,86.0,Dec 3
507,8,1599356629241430016,63.0,Dec 3
508,9,1599356289842556928,40.0,Dec 3
509,10,1599356037173514240,66.0,Dec 3
510,11,1599355554429739008,3.0,Dec 3
511,12,1599355518610419712,48.0,Dec 3
512,13,1599355503620263936,0.0,Dec 3
513,14,1599355415183372288,0.0,Dec 3
514,15,1599355365468307456,64.0,Dec 3
515,16,1599355132004614144,0.0,Dec 3
516,17,1599354086779863040,76.0,Dec 3
517,18,1599353487519027200,0.0,Dec 3
518,19,1599353175542140928,0.0,Dec 3
519,20,1599352843835961344,64.0,Dec 3
520,21,1599351975552118784,-58.0,Dec 3
521,22,1599350894738702336,0.0,Dec 3
522,23,1599350322723360768,0.0,Dec 3
523,24,1599350187629350912,8.0,Dec 3
524,25,1599350144721293312,0.0,Dec 3
525,26,1599350051276410880,0.0,Dec 3
526,27,1599349709071867904,66.0,Dec 3
527,28,1599349694160699392,36.0,Dec 3
528,29,1599349207298473984,72.0,Dec 3
529,30,1599348669501038592,70.0,Dec 3
530,31,1599348306211053568,78.0,Dec 3
531,32,1599348295595307008,0.0,Dec 3
532,33,1599348225462669312,56.0,Dec 3
533,34,1599347949305110528,36.0,Dec 3
534,35,1599347914886635520,-40.0,Dec 3
535,36,1599347860625293312,-18.0,Dec 3
536,37,1599347717599289344,-90.0,Dec 3
537,38,1599347598237655040,0.0,Dec 3
538,39,1599347343349805056,87.0,Dec 3
539,40,1599347304238002176,44.0,Dec 3
540,41,1599346925782065152,-15.0,Dec 3
541,42,1599346922728235008,51.0,Dec 3
542,43,1599346253502246912,59.0,Dec 3
543,44,1599346188343382016,-22.0,Dec 3
544,45,1599346137856557056,57.0,Dec 3
545,46,1599346026254458880,64.0,Dec 3
546,47,1599345994919206912,-27.0,Dec 3
547,48,1599345666303569920,27.0,Dec 3
548,49,1599345566156083200,62.0,Dec 3
549,50,1599345329102819328,0.0,Dec 3
550,51,1599345300543483904,0.0,Dec 3
551,52,1599344696920133632,0.0,Dec 3
552,53,1599344615240654848,0.0,Dec 3
553,54,1599344104835493888,0.0,Dec 3
554,55,1599343953580822528,86.0,Dec 3
555,56,1599343751016521728,0.0,Dec 3
556,57,1599343571231858688,57.0,Dec 3
557,58,1599343502155952128,61.0,Dec 3
558,59,1599343478634606592,80.0,Dec 3
559,60,1599343105685454848,0.0,Dec 3
560,61,1599343048647135232,15.0,Dec 3
561,62,1599342640079998976,-48.0,Dec 3
562,63,1599342484030881792,42.0,Dec 3
563,64,1599341859960422400,0.0,Dec 3
564,65,1599341798157332480,0.0,Dec 3
565,66,1599341745799823360,23.0,Dec 3
566,67,1599341669987778560,62.0,Dec 3
567,68,1599341400600236032,82.0,Dec 3
568,69,1599341293930323968,91.0,Dec 3
569,70,1599340843332083712,0.0,Dec 3
570,71,1599340780103290880,-42.0,Dec 3
571,72,1599340394361532416,69.0,Dec 3
572,73,1599339926407217152,49.0,Dec 3
573,74,1599339070848630784,-10.0,Dec 3
574,75,1599338828468170752,87.0,Dec 3
575,76,1599338812022276096,-87.0,Dec 3
576,77,1599338777796673536,44.0,Dec 3
577,78,1599338743776784384,72.0,Dec 3
578,79,1599338688202571776,-30.0,Dec 3
579,80,1599338686310535168,81.0,Dec 3
580,81,1599338443015741440,26.0,Dec 3
581,82,1599338182960590848,25.0,Dec 3
582,83,1599337284548993024,0.0,Dec 3
583,84,1599337283957555200,0.0,Dec 3
584,85,1599337243256029184,51.0,Dec 3
585,86,1599337158879240192,57.0,Dec 3
586,87,1599336930298433536,95.0,Dec 3
587,88,1599336388608290816,0.0,Dec 3
588,89,1599336200153636864,0.0,Dec 3
589,90,1599336076589821952,79.0,Dec 3
590,91,1599336057203347456,46.0,Dec 3
591,92,1599335919802163200,59.0,Dec 3
592,93,1599335111149117440,0.0,Dec 3
593,94,1599334926016315392,51.0,Dec 3
594,95,1599334887752097792,-38.0,Dec 3
595,96,1599334708974071808,42.0,Dec 3
596,97,1599334487300927488,-10.0,Dec 3
597,98,1599333880279932928,0.0,Dec 3
598,0,1599333777896968192,0.0,Dec 3
599,1,1599333667397980160,0.0,Dec 3
600,2,1599333647697354752,73.0,Dec 3
601,3,1599333430453571584,92.0,Dec 3
602,4,1599333429379829760,61.0,Dec 3
603,5,1599332380938207232,0.0,Dec 3
604,6,1599332379931181056,-52.0,Dec 3
605,7,1599332333311561728,57.0,Dec 3
606,8,1599332193024634880,74.0,Dec 3
607,9,1599332106768744448,-42.0,Dec 3
608,10,1599331844927156224,53.0,Dec 3
609,11,1599331826530910208,49.0,Dec 3
610,12,1599331799875715072,0.0,Dec 3
611,13,1599331170860552192,0.0,Dec 3
612,14,1599331150232969216,67.0,Dec 3
613,15,1599331137322557440,8.0,Dec 3
614,16,1599330929545449472,-51.0,Dec 3
615,17,1599330568692719616,59.0,Dec 3
616,18,1599330102302887936,0.0,Dec 3
617,19,1599329536449077248,0.0,Dec 3
618,20,1599329533848850432,37.0,Dec 3
619,21,1599329356639539200,94.0,Dec 3
620,22,1599329234450669568,15.0,Dec 3
621,23,1599328925414744064,-34.0,Dec 3
622,24,1599328841084043264,0.0,Dec 3
623,25,1599328708757626880,53.0,Dec 3
624,26,1599328635185504256,31.0,Dec 3
625,27,1599328100399034368,74.0,Dec 3
626,28,1599327995424288768,73.0,Dec 3
627,29,1599327935646732288,64.0,Dec 3
628,30,1599327772920406016,0.0,Dec 3
629,31,1599327684751867904,-38.0,Dec 3
630,32,1599327664036139008,-31.0,Dec 3
631,33,1599327336532672512,0.0,Dec 3
632,34,1599327120572153856,80.0,Dec 3
633,35,1599326656346333184,46.0,Dec 3
634,36,1599326652051374080,-32.0,Dec 3
635,37,1599326558397042688,27.0,Dec 3
636,38,1599326433176096768,96.0,Dec 3
637,39,1599326096712880128,8.0,Dec 3
638,40,1599325996540645376,-31.0,Dec 3
639,41,1599325991385432064,49.0,Dec 3
640,42,1599325875321073664,75.0,Dec 3
641,43,1599325833121841152,46.0,Dec 3
642,44,1599325631015067648,32.0,Dec 3
643,45,1599325497342668800,88.0,Dec 3
644,46,1599325291901759488,27.0,Dec 3
645,47,1599325276676050944,73.0,Dec 3
646,48,1599325217763241984,0.0,Dec 3
647,49,1599324683135987712,15.0,Dec 3
648,50,1599324382815748096,-36.0,Dec 3
649,51,1599324032540635136,-32.0,Dec 3
650,52,1599323825191424000,80.0,Dec 3
651,53,1599323362882654208,73.0,Dec 3
652,54,1599323338874068992,0.0,Dec 3
653,55,1599323255180926976,10.0,Dec 3
654,56,1599323122272210944,0.0,Dec 3
655,57,1599323113946517504,0.0,Dec 3
656,58,1599322554606358528,94.0,Dec 3
657,59,1599322423417270272,0.0,Dec 3
658,60,1599322302554198016,66.0,Dec 3
659,61,1599321978212536320,0.0,Dec 3
660,62,1599321945505660928,-30.0,Dec 3
661,63,1599321763372228608,29.0,Dec 3
662,64,1599321360375087104,13.0,Dec 3
663,65,1599321112307195904,57.0,Dec 3
664,66,1599321019835355136,82.0,Dec 3
665,67,1599320901115203584,60.0,Dec 3
666,68,1599320864620957696,0.0,Dec 3
667,69,1599320648937246720,0.0,Dec 3
668,70,1599319273453031424,0.0,Dec 3
669,71,1599318932094976000,0.0,Dec 3
670,72,1599318810045353984,0.0,Dec 3
671,73,1599318788260134912,89.0,Dec 3
672,74,1599318441155887104,80.0,Dec 3
673,75,1599318356259065856,61.0,Dec 3
674,76,1599318134921785344,0.0,Dec 3
675,77,1599317859297296384,74.0,Dec 3
676,78,1599317516358410240,30.0,Dec 3
677,79,1599317316587732992,0.0,Dec 3
678,80,1599316537042575360,-68.0,Dec 3
679,81,1599316499142873088,51.0,Dec 3
680,82,1599316292229427200,-38.0,Dec 3
681,83,1599316240551407616,44.0,Dec 3
682,84,1599315989052633088,90.0,Dec 3
683,85,1599315853212020736,85.0,Dec 3
684,86,1599315110623080448,92.0,Dec 3
685,87,1599314825808875520,0.0,Dec 3
686,88,1599314760834564096,36.0,Dec 3
687,89,1599314590927835136,-86.0,Dec 3
688,90,1599314501597540352,73.0,Dec 3
689,91,1599314419464704000,-30.0,Dec 3
690,92,1599314401299148800,50.0,Dec 3
691,93,1599314329010307072,-65.0,Dec 3
692,94,1599314255756787712,44.0,Dec 3
693,95,1599314211917955072,89.0,Dec 3
694,96,1599314093126479872,0.0,Dec 3
695,97,1599314076416499712,0.0,Dec 3
696,98,1599313873282424832,44.0,Dec 3
697,99,1599313797046730752,43.0,Dec 3
698,0,1599313343700836352,0.0,Dec 3
699,1,1599313129694892032,59.0,Dec 3
700,2,1599312667453587456,54.0,Dec 3
701,3,1599312331086798848,0.0,Dec 3
702,4,1599312228758753280,40.0,Dec 3
703,5,1599312064937443328,46.0,Dec 3
704,6,1599312005491355648,0.0,Dec 3
705,7,1599311353713508352,-23.0,Dec 3
706,8,1599310875076489216,65.0,Dec 3
707,9,1599310784672444416,0.0,Dec 3
708,10,1599310720348278784,-59.0,Dec 3
709,11,1599310207498473472,0.0,Dec 3
710,12,1599309995941965824,0.0,Dec 3
711,13,1599309774705037312,0.0,Dec 3
712,14,1599309584250048512,-34.0,Dec 3
713,15,1599308747712888832,0.0,Dec 3
714,16,1599308596814131200,0.0,Dec 3
715,17,1599308581890887680,0.0,Dec 3
716,18,1599308405340266496,36.0,Dec 3
717,19,1599308104545730560,0.0,Dec 3
718,20,1599307693939834880,56.0,Dec 3
719,21,1599307600167739392,-8.0,Dec 3
720,22,1599307569751019520,50.0,Dec 3
721,23,1599307466453397504,34.0,Dec 3
722,24,1599307360232607744,-91.0,Dec 3
723,25,1599307277940719616,0.0,Dec 3
724,26,1599307169916141568,70.0,Dec 3
725,27,1599306852541792256,50.0,Dec 3
726,28,1599306578967920640,0.0,Dec 3
727,29,1599306484097372160,0.0,Dec 3
728,30,1599306173379149824,27.0,Dec 3
729,31,1599305945665765376,34.0,Dec 3
730,32,1599305855991939072,0.0,Dec 3
731,33,1599305814388637696,-60.0,Dec 3
732,34,1599305649846128640,0.0,Dec 3
733,35,1599305448934342656,40.0,Dec 3
734,36,1599305359348596736,76.0,Dec 3
735,37,1599305160513458176,48.0,Dec 3
736,38,1599305073745661952,0.0,Dec 3
737,39,1599305072810332160,0.0,Dec 3
738,40,1599305053717798912,0.0,Dec 3
739,41,1599304445153591296,93.0,Dec 3
740,42,1599304105381761024,26.0,Dec 3
741,43,1599303822819885056,-69.0,Dec 3
742,44,1599303780595601408,70.0,Dec 3
743,45,1599303621119991808,57.0,Dec 3
744,46,1599303355977039872,5.0,Dec 3
745,47,1599302482664255488,63.0,Dec 3
746,48,1599302155495952384,94.0,Dec 3
747,49,1599301680126099456,40.0,Dec 3
748,50,1599301660576485376,-67.0,Dec 3
749,51,1599301571741122560,-8.0,Dec 3
750,52,1599301556893253632,-10.0,Dec 3
751,53,1599301548827242496,-67.0,Dec 3
752,54,1599301074455654400,45.0,Dec 3
753,55,1599300825566031872,59.0,Dec 3
754,56,1599300705009143808,0.0,Dec 3
755,57,1599300646360190976,-58.0,Dec 3
756,58,1599300491439374336,0.0,Dec 3
757,59,1599300455250939904,65.0,Dec 3
758,60,1599299699789697024,-80.0,Dec 3
759,61,1599299680235839488,44.0,Dec 3
760,62,1599299587432673280,65.0,Dec 3
761,63,1599299463322869760,-15.0,Dec 3
762,64,1599299185693831168,62.0,Dec 3
763,65,1599299168312270848,78.0,Dec 3
764,66,1599299142018560000,62.0,Dec 3
765,67,1599298766359891968,-41.0,Dec 3
766,68,1599298428659376128,-30.0,Dec 3
767,69,1599298379527643136,-68.0,Dec 3
768,70,1599298299546456064,-76.0,Dec 3
769,71,1599298123213725696,32.0,Dec 3
770,72,1599297492080021504,0.0,Dec 3
771,73,1599296881724882944,8.0,Dec 3
772,74,1599296483597045760,-53.0,Dec 3
773,75,1599296142944407552,73.0,Dec 3
774,76,1599295881563369472,76.0,Dec 3
775,77,1599295867093078016,35.0,Dec 3
776,78,1599295823694925824,0.0,Dec 3
777,79,1599295799753846784,96.0,Dec 3
778,80,1599295544685625344,0.0,Dec 3
779,81,1599294607682334720,54.0,Dec 3
780,82,1599294551788638208,89.0,Dec 3
781,83,1599294459082313728,36.0,Dec 3
782,84,1599294296938536960,53.0,Dec 3
783,85,1599294051018104832,92.0,Dec 3
784,86,1599293111410180096,-49.0,Dec 3
785,87,1599293068766609408,-49.0,Dec 3
786,88,1599293013301370880,38.0,Dec 3
787,89,1599292823484141568,0.0,Dec 3
788,90,1599292754026266624,73.0,Dec 3
789,91,1599292638212939776,-18.0,Dec 3
790,92,1599292109105729536,-65.0,Dec 3
791,93,1599291647728443392,-38.0,Dec 3
792,94,1599291439674175488,44.0,Dec 3
793,95,1599291269981032448,-59.0,Dec 3
794,96,1599291232244486144,43.0,Dec 3
795,97,1599290389466271744,62.0,Dec 3
796,98,1599290079171575808,48.0,Dec 3
797,99,1599290013383987200,90.0,Dec 3
798,0,1599289953145745408,51.0,Dec 3
799,1,1599288814429966336,-49.0,Dec 3
800,2,1599288465421922304,-62.0,Dec 3
801,3,1599287709226663936,59.0,Dec 3
802,4,1599287427150905344,0.0,Dec 3
803,5,1599286628081864704,73.0,Dec 3
804,6,1599285848041672704,83.0,Dec 3
805,7,1599285186532818944,-54.0,Dec 3
806,8,1599284722651508736,84.0,Dec 3
807,9,1599282974474010624,32.0,Dec 3
808,10,1599282779220770816,-59.0,Dec 3
809,11,1599282739639091200,78.0,Dec 3
810,12,1599282288294236160,36.0,Dec 3
811,13,1599282041345875968,-33.0,Dec 3
812,14,1599281921749815296,58.0,Dec 3
813,15,1599281897514758144,-95.0,Dec 3
814,16,1599281877327937536,35.0,Dec 3
815,17,1599281840627789824,-27.0,Dec 3
816,18,1599281749904658432,91.0,Dec 3
817,19,1599281649082019840,73.0,Dec 3
818,20,1599281314242318336,70.0,Dec 3
819,21,1599281236970569728,88.0,Dec 3
820,22,1599281166799884288,71.0,Dec 3
821,23,1599280993953013760,0.0,Dec 3
822,24,1599280787656179712,74.0,Dec 3
823,25,1599280479026712576,23.0,Dec 3
824,26,1599279978742308864,27.0,Dec 3
825,27,1599279914783760384,0.0,Dec 3
826,28,1599279430869733376,20.0,Dec 3
827,29,1599279037658329088,62.0,Dec 3
828,30,1599278526351708160,0.0,Dec 3
829,31,1599278343605882880,34.0,Dec 3
830,32,1599278102047342592,53.0,Dec 3
831,33,1599277941183205376,-63.0,Dec 3
832,34,1599277892726272000,-27.0,Dec 3
833,35,1599277881330663424,0.0,Dec 3
834,36,1599277682642276352,40.0,Dec 3
835,37,1599277249651703808,-49.0,Dec 3
836,38,1599276942359810048,-10.0,Dec 3
837,39,1599276904376602624,-74.0,Dec 3
838,40,1599276880196431872,0.0,Dec 3
